input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\D\Jalan29.csv,2110,1213,107,62,0.4120087761689266,0.0,D,29
E:\0.TA_Teguh\dataset3\D\Jalan30.csv,3026,1813,119,61,0.47477290632870245,0.0,D,30
E:\0.TA_Teguh\dataset3\D\Jalan31.csv,4137,2997,106,48,0.5267377819278212,0.0,D,31
E:\0.TA_Teguh\dataset3\D\Jalan32.csv,2741,2539,67,24,0.6228763698215994,0.0,D,32
E:\0.TA_Teguh\dataset3\D\Jalan33.csv,3769,2769,99,45,0.5237603638084142,0.0,D,33
E:\0.TA_Teguh\dataset3\D\Jalan34.csv,3016,2636,94,37,0.5865951732858751,0.0,D,34
E:\0.TA_Teguh\dataset3\D\Jalan35.csv,3287,2790,107,45,0.5643465363402081,0.0,D,35
E:\0.TA_Teguh\dataset3\D\Jalan36.csv,3315,3002,83,19,0.7535409418785314,0.0,D,36
E:\0.TA_Teguh\dataset3\D\Jalan37.csv,4181,3668,103,28,0.7111645625511959,0.0,D,37
E:\0.TA_Teguh\dataset3\D\Jalan38.csv,2849,2541,90,34,0.6021849336343574,0.0,D,38
E:\0.TA_Teguh\dataset3\D\Jalan39.csv,7775,6663,254,88,0.6394250163252113,0.0,D,39
E:\0.TA_Teguh\dataset3\D\Jalan40.csv,7899,7306,201,50,0.7308211428983236,0.0,D,40
E:\0.TA_Teguh\dataset3\D\Jalan41.csv,7612,7213,170,18,0.8680077524639839,0.0,D,41
E:\0.TA_Teguh\dataset3\D\Jalan42.csv,9162,8719,149,11,0.8949933960558117,0.0,D,42
E:\0.TA_Teguh\dataset3\D\Jalan43.csv,7931,6827,238,66,0.7055437217254499,0.0,D,43
E:\0.TA_Teguh\dataset3\D\Jalan44.csv,8838,8211,215,41,0.7881539675500626,0.0,D,44
E:\0.TA_Teguh\dataset3\D\Jalan45.csv,9692,9275,192,16,0.8890699646174834,0.0,D,45
E:\0.TA_Teguh\dataset3\D\Jalan46.csv,8953,8562,150,6,0.9274047926235014,0.0,D,46
E:\0.TA_Teguh\dataset3\D\Jalan47.csv,15356,13560,397,102,0.7224327392207068,0.0,D,47
E:\0.TA_Teguh\dataset3\D\Jalan48.csv,14063,12856,381,108,0.6992003546711533,0.0,D,48
E:\0.TA_Teguh\dataset3\D\Jalan49.csv,3890,3477,133,53,0.5919310019668655,0.0,D,49
E:\0.TA_Teguh\dataset3\D\Jalan50.csv,8315,7878,133,20,0.8205025085561902,0.0,D,50
E:\0.TA_Teguh\dataset3\D\Jalan51.csv,6312,5272,146,54,0.6110406402906152,0.0,D,51
E:\0.TA_Teguh\dataset3\D\Jalan52.csv,1123,567,117,88,0.2402495451723348,0.0,D,52
E:\0.TA_Teguh\dataset3\D\Jalan53.csv,2254,1198,149,100,0.322389174708754,0.0,D,53
E:\0.TA_Teguh\dataset3\D\Jalan54.csv,5762,3250,150,68,0.5292371336151122,0.0,D,54
E:\0.TA_Teguh\dataset3\D\Jalan55.csv,5246,3776,146,58,0.5835445905314042,0.0,D,55
E:\0.TA_Teguh\dataset3\D\Jalan56.csv,4203,3957,105,29,0.7057564856272558,0.0,D,56
E:\0.TA_Teguh\dataset3\D\Jalan57.csv,6788,5325,163,71,0.5451884081321094,0.0,D,57
E:\0.TA_Teguh\dataset3\D\Jalan58.csv,5474,4976,152,56,0.6148240375792217,0.0,D,58
E:\0.TA_Teguh\dataset3\D\Jalan59.csv,4393,3885,149,55,0.6151902996164358,0.0,D,59
E:\0.TA_Teguh\dataset3\D\Jalan60.csv,4482,4146,123,27,0.7617015755430468,0.0,D,60
E:\0.TA_Teguh\dataset3\D\Jalan61.csv,7024,6360,173,48,0.705470045706169,0.0,D,61
E:\0.TA_Teguh\dataset3\D\Jalan62.csv,6240,5875,131,23,0.7985256253533501,0.0,D,62
E:\0.TA_Teguh\dataset3\D\Jalan63.csv,9303,7604,328,139,0.5614514488706231,0.0,D,63
E:\0.TA_Teguh\dataset3\D\Jalan64.csv,11371,10494,301,78,0.7235305239963974,0.0,D,64
E:\0.TA_Teguh\dataset3\D\Jalan65.csv,13789,13136,261,23,0.8835809934283215,0.0,D,65
E:\0.TA_Teguh\dataset3\D\Jalan66.csv,11259,10713,201,16,0.887902654539789,0.0,D,66
E:\0.TA_Teguh\dataset3\D\Jalan67.csv,10529,9124,316,99,0.6710889020371475,0.0,D,67
E:\0.TA_Teguh\dataset3\D\Jalan68.csv,11846,11014,288,49,0.8095762227271872,0.0,D,68
E:\0.TA_Teguh\dataset3\D\Jalan69.csv,13923,13298,279,29,0.8717142027418684,0.0,D,69
E:\0.TA_Teguh\dataset3\D\Jalan70.csv,12030,11450,219,17,0.8909448466349849,0.0,D,70
E:\0.TA_Teguh\dataset3\D\Jalan71.csv,20521,18050,565,174,0.6738556651508908,0.0,D,71
E:\0.TA_Teguh\dataset3\D\Jalan72.csv,24788,22624,576,126,0.7624205980598429,0.0,D,72
