input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\B\Jalan40.csv,8379,7730,227,60,0.7145547556886752,0.0,B,40
E:\0.TA_Teguh\dataset3\B\Jalan41.csv,10290,9799,197,20,0.86936949693352,0.0,B,41
E:\0.TA_Teguh\dataset3\B\Jalan42.csv,9658,9312,147,6,0.9289653748860967,0.0,B,42
E:\0.TA_Teguh\dataset3\B\Jalan43.csv,7000,5837,250,102,0.5712969534086221,0.0,B,43
E:\0.TA_Teguh\dataset3\B\Jalan44.csv,9539,9002,205,26,0.8462374248078581,0.0,B,44
E:\0.TA_Teguh\dataset3\B\Jalan45.csv,10650,10203,185,10,0.9166752478051756,0.0,B,45
E:\0.TA_Teguh\dataset3\B\Jalan46.csv,13875,13390,155,0,0.9683431248365966,0.8979591836734694,B,46
E:\0.TA_Teguh\dataset3\B\Jalan47.csv,16323,14741,398,92,0.7462567398861,0.0,B,47
E:\0.TA_Teguh\dataset3\B\Jalan48.csv,19861,18380,433,95,0.7595266349333253,0.0,B,48
E:\0.TA_Teguh\dataset3\B\Jalan49.csv,3348,2148,128,59,0.5307125555219641,0.0,B,49
E:\0.TA_Teguh\dataset3\B\Jalan50.csv,8046,7530,135,24,0.8042496815111768,0.0,B,50
E:\0.TA_Teguh\dataset3\B\Jalan51.csv,7892,6912,153,46,0.6805948917715791,0.0,B,51
E:\0.TA_Teguh\dataset3\B\Jalan52.csv,1307,774,123,89,0.26917930385964356,0.0,B,52
E:\0.TA_Teguh\dataset3\B\Jalan53.csv,1755,874,161,126,0.21382492779543374,0.0,B,53
E:\0.TA_Teguh\dataset3\B\Jalan54.csv,4377,2850,151,73,0.5010975188378625,0.0,B,54
E:\0.TA_Teguh\dataset3\B\Jalan55.csv,5968,4663,149,60,0.5778450429791202,0.0,B,55
E:\0.TA_Teguh\dataset3\B\Jalan56.csv,4657,4398,112,31,0.7014229297148219,0.0,B,56
E:\0.TA_Teguh\dataset3\B\Jalan57.csv,7016,5871,153,61,0.5817460687015887,0.0,B,57
E:\0.TA_Teguh\dataset3\B\Jalan58.csv,5236,4701,152,58,0.6015021802133943,0.0,B,58
E:\0.TA_Teguh\dataset3\B\Jalan59.csv,4769,4064,147,57,0.5959768636918361,0.0,B,59
E:\0.TA_Teguh\dataset3\B\Jalan60.csv,4015,3614,138,49,0.6283511553823584,0.0,B,60
E:\0.TA_Teguh\dataset3\B\Jalan61.csv,5761,5214,147,41,0.6954117826456074,0.0,B,61
E:\0.TA_Teguh\dataset3\B\Jalan62.csv,5761,5232,153,51,0.6441342530077017,0.0,B,62
E:\0.TA_Teguh\dataset3\B\Jalan63.csv,11783,10298,408,152,0.6125116671640101,0.0,B,63
E:\0.TA_Teguh\dataset3\B\Jalan64.csv,12163,11321,320,67,0.7664427877207385,0.0,B,64
E:\0.TA_Teguh\dataset3\B\Jalan65.csv,13016,12379,248,25,0.8683008623703116,0.0,B,65
E:\0.TA_Teguh\dataset3\B\Jalan66.csv,12511,11998,209,11,0.9150772380477202,0.0,B,66
E:\0.TA_Teguh\dataset3\B\Jalan67.csv,11845,10424,406,146,0.6225133936063372,0.0,B,67
E:\0.TA_Teguh\dataset3\B\Jalan68.csv,11758,10968,287,59,0.7671729420199829,0.0,B,68
E:\0.TA_Teguh\dataset3\B\Jalan69.csv,13269,12580,264,33,0.845014561472355,0.0,B,69
E:\0.TA_Teguh\dataset3\B\Jalan70.csv,13626,13105,217,11,0.9174111892766247,0.0,B,70
E:\0.TA_Teguh\dataset3\B\Jalan71.csv,21462,18836,622,180,0.6899928762172229,0.0,B,71
E:\0.TA_Teguh\dataset3\B\Jalan72.csv,23437,21117,582,159,0.7096803814780787,0.0,B,72
