input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\G\Jalan48.csv,16524,15666,330,19,0.9129612105265537,0.0,G,48
E:\0.TA_Teguh\dataset3\G\Jalan49.csv,4630,4180,113,21,0.7936858095127216,0.0,G,49
E:\0.TA_Teguh\dataset3\G\Jalan50.csv,8089,7509,137,28,0.77256743816712,0.0,G,50
E:\0.TA_Teguh\dataset3\G\Jalan51.csv,7280,6543,134,25,0.7854677622587817,0.0,G,51
E:\0.TA_Teguh\dataset3\G\Jalan52.csv,1535,1154,131,55,0.5697874488219175,0.0,G,52
E:\0.TA_Teguh\dataset3\G\Jalan53.csv,2323,1607,140,56,0.5855242189428763,0.0,G,53
E:\0.TA_Teguh\dataset3\G\Jalan54.csv,3705,2351,159,49,0.670389917955186,0.0,G,54
E:\0.TA_Teguh\dataset3\G\Jalan55.csv,4937,4170,97,12,0.8427143704690279,0.0,G,55
E:\0.TA_Teguh\dataset3\G\Jalan56.csv,4218,4026,90,6,0.9032569927850839,0.0,G,56
E:\0.TA_Teguh\dataset3\G\Jalan57.csv,6116,5174,118,34,0.6861398407616892,0.0,G,57
E:\0.TA_Teguh\dataset3\G\Jalan58.csv,5626,5016,141,41,0.679479245899302,0.0,G,58
E:\0.TA_Teguh\dataset3\G\Jalan59.csv,5626,5016,141,41,0.679479245899302,0.0,G,59
E:\0.TA_Teguh\dataset3\G\Jalan60.csv,6549,5669,165,34,0.7627770465929504,0.0,G,60
E:\0.TA_Teguh\dataset3\G\Jalan61.csv,5580,5251,121,10,0.8820936107594161,0.0,G,61
E:\0.TA_Teguh\dataset3\G\Jalan62.csv,6288,5653,142,22,0.8191688434238764,0.0,G,62
E:\0.TA_Teguh\dataset3\G\Jalan63.csv,11345,10217,309,21,0.9061134897606506,0.0,G,63
E:\0.TA_Teguh\dataset3\G\Jalan64.csv,11138,10588,276,12,0.925253545006838,0.0,G,64
E:\0.TA_Teguh\dataset3\G\Jalan65.csv,12529,11922,207,3,0.9435036083147511,0.0,G,65
E:\0.TA_Teguh\dataset3\G\Jalan66.csv,13931,13343,202,0,0.959948397540474,0.8656716417910447,G,66
E:\0.TA_Teguh\dataset3\G\Jalan67.csv,10127,9418,273,25,0.8815613742659839,0.0,G,67
E:\0.TA_Teguh\dataset3\G\Jalan68.csv,10295,9748,234,9,0.9294593555558125,0.0,G,68
E:\0.TA_Teguh\dataset3\G\Jalan69.csv,12390,11837,193,1,0.9552175765913226,0.0,G,69
E:\0.TA_Teguh\dataset3\G\Jalan70.csv,12505,11994,180,1,0.9540177049815114,0.0,G,70
E:\0.TA_Teguh\dataset3\G\Jalan71.csv,18514,16809,490,64,0.8402913431973631,0.0,G,71
E:\0.TA_Teguh\dataset3\G\Jalan72.csv,20366,19028,444,30,0.906340749791578,0.0,G,72
